"","pairid","Cluster_identity","cluster","co_exp_prop","host_only_prop","nested_only_prop","not_expressing_prop"
"805","7790_ID","Undifferentiated spermatogonia","3",0,0.000773395204949729,0.0100541376643465,0.989172467130704
"806","7790_ID","Fibrotic peritubular myoid cells","3",0,0,0,1
"807","7790_ID","Diff.spermatogonia/Preleptotene","3",0,0,0.0117056856187291,0.988294314381271
"808","7790_ID","Leptotene","3",0,0,0.0152505446623094,0.984749455337691
"809","7790_ID","Diplotene","3",0,0,0.00936768149882904,0.990632318501171
"810","7790_ID","Macrophages","3",0,0,0.0555555555555556,0.944444444444444
"811","7852_ID","Early spermatids","3",0.0167493796526055,0.0657568238213399,0.1712158808933,0.746277915632754
"812","7852_ID","Meiotic divisions","3",0.0208999262355545,0.046225719203344,0.212195721662159,0.720678632898943
"813","7852_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.0324825986078886,0.0177880897138438,0.948955916473318
"814","7852_ID","Diff.spermatogonia/Preleptotene","3",0,0.00334448160535117,0.0217391304347826,0.974916387959866
"815","7852_ID","PMCs","3",0,0.0116648992576882,0.0413573700954401,0.946977730646872
"816","7852_ID","Fibrotic peritubular myoid cells","3",0,0,0.0206185567010309,0.979381443298969
"817","7852_ID","Leydig cells","3",0,0,0.0227272727272727,0.977272727272727
"818","7852_ID","Zygotene","3",0,0.0072840790842872,0.0197710718002081,0.972944849115505
"819","7852_ID","Pachytene","3",0.00804020100502513,0.0251256281407035,0.116582914572864,0.850251256281407
"820","7852_ID","Late spermatids","3",0.00305498981670061,0.0244399185336049,0.0697556008146639,0.902749490835031
"821","7852_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"822","7852_ID","Sertoli cells","3",0,0.0238095238095238,0.0119047619047619,0.964285714285714
"823","7852_ID","Diplotene","3",0.0121779859484778,0.0351288056206089,0.256206088992974,0.696487119437939
"824","7852_ID","Macrophages","3",0,0,0,1
"825","7852_ID","Leptotene","3",0,0.0065359477124183,0.0130718954248366,0.980392156862745
"826","9357_ID","Sertoli cells","3",0,0.0297619047619048,0,0.970238095238095
"827","9357_ID","Diff.spermatogonia/Preleptotene","3",0,0.0250836120401338,0.00334448160535117,0.971571906354515
"828","9357_ID","Macrophages","3",0,0,0,1
"829","9357_ID","Zygotene","3",0,0.0551508844953174,0,0.944849115504683
"830","9357_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.0193348801237432,0.000773395204949729,0.979118329466357
"831","9357_ID","Fibrotic peritubular myoid cells","3",0,0,0,1
"832","9357_ID","Leydig cells","3",0,0,0.0227272727272727,0.977272727272727
"833","9357_ID","Diplotene","3",0.000468384074941452,0.230913348946136,0.00140515222482436,0.767213114754098
"834","9357_ID","PMCs","3",0,0.0212089077412513,0.00212089077412513,0.976670201484624
"835","9357_ID","Pachytene","3",0,0.111557788944724,0.00301507537688442,0.885427135678392
"836","9357_ID","Leptotene","3",0,0.0326797385620915,0,0.967320261437909
"837","9357_ID","Early spermatids","3",0.00744416873449132,0.13151364764268,0.0421836228287841,0.818858560794045
"838","9357_ID","Meiotic divisions","3",0.00688468158347676,0.154905335628227,0.0196705188099336,0.818539463978362
"839","9357_ID","Late spermatids","3",0.00152749490835031,0.0519348268839104,0.00305498981670061,0.943482688391039
"840","9357_ID","Endothelial cells","3",0,0.0617283950617284,0.0123456790123457,0.925925925925926
"841","9391_ID","Zygotene","3",0,0.00416233090530697,0,0.995837669094693
"842","9391_ID","Meiotic divisions","3",0.00172117039586919,0.0319645930661421,0.0174575854438161,0.948856651094173
"843","9391_ID","Diff.spermatogonia/Preleptotene","3",0,0.00167224080267559,0.00167224080267559,0.996655518394649
"844","9391_ID","Sertoli cells","3",0,0.00595238095238095,0.00595238095238095,0.988095238095238
"845","9391_ID","Diplotene","3",0,0.00281030444964871,0.000936768149882904,0.996252927400468
"846","9391_ID","Early spermatids","3",0.00248138957816377,0.0905707196029777,0.0241935483870968,0.882754342431762
"847","9391_ID","Macrophages","3",0,0,0,1
"848","9391_ID","Late spermatids","3",0.000509164969450102,0.0280040733197556,0.00560081466395112,0.965885947046843
"849","9391_ID","Leydig cells","3",0,0,0,1
"850","9391_ID","Leptotene","3",0,0.00435729847494553,0,0.995642701525055
"851","9391_ID","Undifferentiated spermatogonia","3",0.000773395204949729,0.00309358081979892,0.00464037122969838,0.991492652745553
"852","9391_ID","Fibrotic peritubular myoid cells","3",0,0.00515463917525773,0,0.994845360824742
"853","9391_ID","PMCs","3",0,0.00848356309650053,0.00424178154825027,0.987274655355249
"854","9391_ID","Pachytene","3",0,0.0050251256281407,0.00703517587939699,0.987939698492462
"855","9391_ID","Endothelial cells","3",0,0.0123456790123457,0,0.987654320987654
"856","9392_ID","Zygotene","1",0.00520291363163371,0.0239334027055151,0.0124869927159209,0.95837669094693
"857","9392_ID","Early spermatids","1",0.465260545905707,0.353598014888337,0.0719602977667494,0.109181141439206
"858","9392_ID","Meiotic divisions","1",0.109171379395132,0.335382345709368,0.0499139414802065,0.505532333415294
"859","9392_ID","Diplotene","1",0.000468384074941452,0.024824355971897,0.0121779859484778,0.962529274004684
"860","9392_ID","Late spermatids","1",0.112525458248473,0.237780040733198,0.0626272912423625,0.587067209775967
"861","9392_ID","Diff.spermatogonia/Preleptotene","1",0.00167224080267559,0.0250836120401338,0.0133779264214047,0.959866220735786
"862","9392_ID","Sertoli cells","1",0.0119047619047619,0.0476190476190476,0.0178571428571429,0.922619047619048
"863","9392_ID","Leydig cells","1",0,0,0,1
"864","9392_ID","PMCs","1",0.0233297985153765,0.0477200424178155,0.0222693531283139,0.906680805938494
"865","9392_ID","Undifferentiated spermatogonia","1",0.00696055684454756,0.0665119876256767,0.02861562258314,0.897911832946636
"866","9392_ID","Leptotene","1",0.0065359477124183,0.0261437908496732,0.0217864923747277,0.945533769063181
"867","9392_ID","Fibrotic peritubular myoid cells","1",0,0.0360824742268041,0,0.963917525773196
"868","9392_ID","Pachytene","1",0.00201005025125628,0.00703517587939699,0.00904522613065327,0.981909547738693
"869","9392_ID","Macrophages","1",0,0,0.0555555555555556,0.944444444444444
"870","9392_ID","Endothelial cells","1",0,0.0246913580246914,0.0246913580246914,0.950617283950617
"871","9393_ID","Leptotene","3",0.0065359477124183,0.0326797385620915,0.0217864923747277,0.938997821350762
"872","9393_ID","Pachytene","3",0,0.0371859296482412,0.0110552763819095,0.951758793969849
"873","9393_ID","PMCs","3",0.0148462354188759,0.0371155885471898,0.0307529162248144,0.91728525980912
"874","9393_ID","Meiotic divisions","3",0.0654044750430293,0.141627735431522,0.0936808458323088,0.69928694369314
"875","9393_ID","Sertoli cells","3",0,0.0178571428571429,0.0297619047619048,0.952380952380952
"876","9393_ID","Late spermatids","3",0.0763747454175153,0.179226069246436,0.0987780040733198,0.645621181262729
"877","9393_ID","Endothelial cells","3",0,0.0246913580246914,0.0246913580246914,0.950617283950617
"878","9393_ID","Diplotene","3",0.00140515222482436,0.0271662763466042,0.0112412177985948,0.960187353629977
"879","9393_ID","Diff.spermatogonia/Preleptotene","3",0,0.0384615384615385,0.0150501672240803,0.946488294314381
"880","9393_ID","Zygotene","3",0.00312174817898023,0.032258064516129,0.0145681581685744,0.950052029136316
"881","9393_ID","Leydig cells","3",0,0,0,1
"882","9393_ID","Macrophages","3",0,0,0.0555555555555556,0.944444444444444
"883","9393_ID","Early spermatids","3",0.309553349875931,0.179900744416873,0.227667493796526,0.28287841191067
"884","9393_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0,0.984536082474227
"885","9393_ID","Undifferentiated spermatogonia","3",0.00386697602474865,0.0502706883217324,0.0317092034029389,0.91415313225058
"886","9394_ID","Leydig cells","3",0,0,0,1
"887","9394_ID","Late spermatids","3",0.00203665987780041,0.0493890020366599,0.0112016293279022,0.937372708757637
"888","9394_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"889","9394_ID","Zygotene","3",0,0.00624349635796046,0.00312174817898023,0.990634755463059
"890","9394_ID","Diplotene","3",0,0.00281030444964871,0.00562060889929742,0.991569086651054
"891","9394_ID","Pachytene","3",0,0.00301507537688442,0.0050251256281407,0.991959798994975
"892","9394_ID","Undifferentiated spermatogonia","3",0,0.00618716163959783,0.00618716163959783,0.987625676720804
"893","9394_ID","Meiotic divisions","3",0.00024588148512417,0.0196705188099336,0.00885173346447013,0.971231866240472
"894","9394_ID","Leptotene","3",0,0.00435729847494553,0.00435729847494553,0.991285403050109
"895","9394_ID","Macrophages","3",0,0,0,1
"896","9394_ID","Sertoli cells","3",0,0.00595238095238095,0.00595238095238095,0.988095238095238
"897","9394_ID","Diff.spermatogonia/Preleptotene","3",0,0.00167224080267559,0.00501672240802676,0.993311036789298
"898","9394_ID","PMCs","3",0,0.00530222693531283,0.0031813361611877,0.991516436903499
"899","9394_ID","Endothelial cells","3",0,0,0,1
"900","9394_ID","Early spermatids","3",0.000620347394540943,0.0595533498759305,0.0086848635235732,0.931141439205955
"901","9395_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"902","9395_ID","Leptotene","3",0,0.0326797385620915,0.00435729847494553,0.962962962962963
"903","9395_ID","Diplotene","3",0.000468384074941452,0.024824355971897,0.00515222482435597,0.969555035128806
"904","9395_ID","Zygotene","3",0,0.0291363163371488,0.00312174817898023,0.967741935483871
"905","9395_ID","Pachytene","3",0,0.00904522613065327,0.0050251256281407,0.985929648241206
"906","9395_ID","Meiotic divisions","3",0.00368822227686255,0.440865502827637,0.00540939267273174,0.550036882222769
"907","9395_ID","Late spermatids","3",0.00407331975560081,0.346232179226069,0.00916496945010183,0.640529531568228
"908","9395_ID","Leydig cells","3",0,0,0,1
"909","9395_ID","Fibrotic peritubular myoid cells","3",0,0.0360824742268041,0.00515463917525773,0.958762886597938
"910","9395_ID","PMCs","3",0,0.0710498409331919,0.0031813361611877,0.92576882290562
"911","9395_ID","Early spermatids","3",0.0086848635235732,0.810173697270472,0.000620347394540943,0.180521091811414
"912","9395_ID","Macrophages","3",0,0,0,1
"913","9395_ID","Diff.spermatogonia/Preleptotene","3",0,0.0267558528428094,0.00501672240802676,0.968227424749164
"914","9395_ID","Sertoli cells","3",0,0.0595238095238095,0.00595238095238095,0.93452380952381
"915","9395_ID","Undifferentiated spermatogonia","3",0,0.0734725444702243,0.00618716163959783,0.920340293890178
"916","9396_ID","Leydig cells","3",0,0,0,1
"917","9396_ID","Diplotene","3",0,0.0285714285714286,0.00562060889929742,0.965807962529274
"918","9396_ID","Macrophages","3",0,0,0,1
"919","9396_ID","Early spermatids","3",0.00124069478908189,0.488213399503722,0.00806451612903226,0.502481389578164
"920","9396_ID","Leptotene","3",0,0.0392156862745098,0.00435729847494553,0.956427015250545
"921","9396_ID","Sertoli cells","3",0,0.0178571428571429,0.00595238095238095,0.976190476190476
"922","9396_ID","Undifferentiated spermatogonia","3",0,0.0541376643464811,0.00618716163959783,0.939675174013921
"923","9396_ID","Pachytene","3",0,0.0371859296482412,0.0050251256281407,0.957788944723618
"924","9396_ID","Endothelial cells","3",0,0.0246913580246914,0,0.975308641975309
"925","9396_ID","Diff.spermatogonia/Preleptotene","3",0,0.0384615384615385,0.00501672240802676,0.956521739130435
"926","9396_ID","Zygotene","3",0,0.0353798126951093,0.00312174817898023,0.96149843912591
"927","9396_ID","Fibrotic peritubular myoid cells","3",0,0.0154639175257732,0.00515463917525773,0.979381443298969
"928","9396_ID","Meiotic divisions","3",0.00147528891074502,0.205556921563806,0.00762232603884927,0.7853454634866
"929","9396_ID","PMCs","3",0,0.0519618239660657,0.0031813361611877,0.944856839872747
"930","9396_ID","Late spermatids","3",0.00152749490835031,0.254073319755601,0.0117107942973523,0.732688391038697
"931","9470_ID","Undifferentiated spermatogonia","3",0,0.020108275328693,0.00618716163959783,0.973704563031709
"932","9470_ID","Fibrotic peritubular myoid cells","3",0,0,0.00515463917525773,0.994845360824742
"933","9470_ID","Endothelial cells","3",0,0.0617283950617284,0,0.938271604938272
"934","9470_ID","Leydig cells","3",0,0,0,1
"935","9470_ID","Leptotene","3",0,0.0326797385620915,0.00217864923747277,0.965141612200436
"936","9470_ID","Meiotic divisions","3",0.021637570690927,0.140152446520777,0.0658962380132776,0.772313744775018
"937","9470_ID","Early spermatids","3",0.0142679900744417,0.12468982630273,0.0552109181141439,0.805831265508685
"938","9470_ID","Diplotene","3",0.00187353629976581,0.229508196721311,0.00608899297423888,0.762529274004684
"939","9470_ID","Diff.spermatogonia/Preleptotene","3",0,0.0250836120401338,0.00334448160535117,0.971571906354515
"940","9470_ID","Macrophages","3",0,0,0,1
"941","9470_ID","Sertoli cells","3",0,0.0297619047619048,0,0.970238095238095
"942","9470_ID","Late spermatids","3",0.00203665987780041,0.0514256619144603,0.0142566191446029,0.932281059063137
"943","9470_ID","PMCs","3",0.0031813361611877,0.0180275715800636,0.0116648992576882,0.96712619300106
"944","9470_ID","Zygotene","3",0,0.0551508844953174,0.00312174817898023,0.941727367325702
"945","9470_ID","Pachytene","3",0.00100502512562814,0.110552763819095,0.0050251256281407,0.883417085427136
"946","9848_ID","PMCs","3",0,0.0424178154825027,0,0.957582184517497
"947","9848_ID","Sertoli cells","3",0,0.0952380952380952,0,0.904761904761905
"948","9848_ID","Fibrotic peritubular myoid cells","3",0,0.0206185567010309,0,0.979381443298969
"949","9848_ID","Early spermatids","3",0,0.0949131513647643,0,0.905086848635236
"950","9848_ID","Leptotene","3",0,0.0217864923747277,0,0.978213507625272
"951","9848_ID","Late spermatids","3",0,0.0493890020366599,0,0.95061099796334
"952","9848_ID","Leydig cells","3",0,0.0681818181818182,0,0.931818181818182
"953","9848_ID","Undifferentiated spermatogonia","3",0,0.074245939675174,0.000773395204949729,0.924980665119876
"954","9848_ID","Diff.spermatogonia/Preleptotene","3",0,0.0635451505016722,0.00334448160535117,0.933110367892977
"955","9848_ID","Macrophages","3",0,0.0555555555555556,0,0.944444444444444
"956","9848_ID","Diplotene","3",0.00140515222482436,0.482435597189696,0,0.51615925058548
"957","9848_ID","Meiotic divisions","3",0.00049176297024834,0.229407425620851,0.00049176297024834,0.769609048438653
"958","9848_ID","Zygotene","3",0.00104058272632674,0.22372528616025,0.00312174817898023,0.772112382934443
"959","9848_ID","Endothelial cells","3",0,0,0,1
"960","9848_ID","Pachytene","3",0.0100502512562814,0.749748743718593,0.00100502512562814,0.239195979899497
